sale_id,sale_ts,store_id,customer_id,product_id,quantity,unit_price,discount,payment_method
POS00002629,2026-01-26T10:19:38.427757,S003,3b066d3d-d98c-43b1-ae0b-7ff0e55afcff,P0042,1,60.88,0.0,card
POS00002630,2026-01-26T01:28:38.427757,S003,29d9a07d-020a-4dec-9d25-809511a8adfe,P0063,1,27.98,0.0,cash
POS00002631,2026-01-26T03:53:38.427757,S003,751cd394-021e-4684-b7c1-c76ceaba880e,P0047,4,33.05,0.0,google_pay
POS00002632,2026-01-25T18:04:38.427757,S002,3b066d3d-d98c-43b1-ae0b-7ff0e55afcff,P0037,3,36.76,2.0,google_pay
POS00002633,2026-01-25T20:19:38.427757,S002,9260e7f0-cee6-4a04-8a7f-72bd76b6021e,P0016,2,33.08,2.0,apple_pay
POS00002634,2026-01-26T15:45:38.427757,S002,14f6d48f-02ac-4ba4-8702-2ddb03edbfcd,P0016,1,33.08,2.0,google_pay
POS00002635,2026-01-25T17:08:38.427757,S001,d89c1753-ba08-490a-8e06-05ab2cd5617f,P0036,4,25.45,0.0,card
POS00002636,2026-01-25T18:01:38.427757,S005,7eed74b2-ee31-4346-ac26-83eea8aeead3,P0031,2,73.88,0.0,apple_pay
POS00002637,2026-01-25T16:29:38.427757,S005,3041a1f7-8e61-402f-9c21-36e084ccc720,P0089,2,12.29,0.0,apple_pay
POS00002638,2026-01-25T18:05:38.427757,S005,9bb00b57-4db8-46b3-adda-63591923acd2,P0011,1,51.7,1.0,google_pay
POS00002639,2026-01-25T23:26:38.427757,S004,ecf44ec7-e1df-46af-a23d-9d54d9d38de4,P0015,2,46.55,0.5,cash
POS00002640,2026-01-26T06:13:38.427757,S001,59fab1c2-7b2d-497c-b149-f419ba07426f,P0030,2,41.55,2.0,cash
POS00002641,2026-01-26T04:49:38.427757,S002,ef1aa57c-5fc0-42f2-aafa-5fb465adabef,P0024,3,72.14,0.5,google_pay
POS00002642,2026-01-26T11:59:38.427757,S005,6b639b9c-2867-4dd1-918f-040de9e22ea7,P0061,3,43.95,0.0,apple_pay
POS00002643,2026-01-26T11:51:38.427757,S003,bcd747a4-4548-4750-8152-6d84c50d666b,P0030,4,41.55,1.0,cash
POS00002644,2026-01-26T06:52:38.427757,S005,6baf675e-0547-4a45-a3bb-65e0c0c724a3,P0081,4,85.13,0.5,apple_pay
POS00002645,2026-01-26T08:54:38.427757,S002,1b364d41-ecd6-4a75-9b1b-f660cc5f25fa,P0043,1,40.05,0.0,apple_pay
POS00002646,2026-01-25T20:01:38.427757,S003,d80649d6-9c50-47fe-bcbd-2a20fe445dd3,P0069,1,84.2,1.0,apple_pay
POS00002647,2026-01-26T14:04:38.427757,S004,1a14a775-6d44-42d6-8249-2b40e3a815ea,P0083,2,74.39,2.0,cash
POS00002648,2026-01-25T18:48:38.427757,S003,d901127a-cd80-4da8-98bd-bf845dfa0204,P0066,4,33.91,2.0,card
POS00002649,2026-01-25T21:10:38.427757,S002,f358c72b-3087-4a4e-be2f-af15e0c77672,P0092,2,46.4,1.0,google_pay
POS00002650,2026-01-26T10:26:38.427757,S004,b0952327-3a6a-400a-8743-590ebc284b97,P0023,1,17.07,1.0,cash
POS00002651,2026-01-26T11:49:38.427757,S003,a2e1b4dc-78e0-457c-b02a-ad7e8babb63b,P0038,2,49.33,1.0,google_pay
POS00002652,2026-01-26T03:51:38.427757,S001,38ef8b90-94db-46c3-b90e-3bb547545b3b,P0086,2,69.91,0.0,cash
POS00002653,2026-01-26T12:56:38.427757,S003,11322d97-5ac5-4859-814a-3dd429b0fb23,P0075,2,16.22,1.0,cash
POS00002654,2026-01-25T19:45:38.427757,S001,26e51e06-67fc-41d5-bf6c-5ffb61bd550f,P0098,2,45.17,2.0,google_pay
POS00002655,2026-01-25T19:47:38.427757,S005,02c1ca79-c8d0-4d91-ac85-3615a40af0fb,P0030,2,41.55,0.0,cash
POS00002656,2026-01-26T11:39:38.427757,S004,5b1bd3a2-5082-4cf7-9a8f-8365087c6e4a,P0051,1,103.64,1.0,card
POS00002657,2026-01-26T14:39:38.427757,S002,f0cea552-212b-4b60-b7b6-7608338ed24b,P0079,4,43.22,1.0,google_pay
POS00002658,2026-01-26T02:45:38.427757,S004,8c1a2292-935e-476b-b36e-f7c2e8971691,P0024,1,72.14,0.0,apple_pay
POS00002659,2026-01-26T13:51:38.427757,S004,f159bb63-bcfa-46e3-bd1e-0b6309f5e698,P0045,2,24.25,0.5,google_pay
POS00002660,2026-01-26T14:46:38.427757,S004,5b1bd3a2-5082-4cf7-9a8f-8365087c6e4a,P0058,1,11.39,0.0,card
POS00002661,2026-01-26T06:25:38.427757,S004,f7b00b4d-1ccb-473d-adb4-523a1a1d19fa,P0068,1,54.53,0.0,apple_pay
POS00002662,2026-01-26T06:01:38.427757,S004,5995fc9f-ada0-48db-810c-95d75329d1ec,P0100,1,71.32,0.0,apple_pay
POS00002663,2026-01-25T19:27:38.427757,S001,2c592fb8-271f-4731-9ed1-33b60d980c0d,P0052,4,77.67,2.0,card
POS00002664,2026-01-26T13:55:38.427757,S004,b6ea5e21-83ee-4dea-b1af-43c36996db12,P0091,4,41.75,2.0,apple_pay
POS00002665,2026-01-26T04:56:38.427757,S002,ff315781-9e74-477b-b33d-3c6a928596ac,P0085,2,13.75,0.5,card
POS00002666,2026-01-26T11:51:38.427757,S002,30e9ce9c-9beb-4f8b-b24a-2397e692a486,P0055,4,74.46,0.0,google_pay
POS00002667,2026-01-25T16:31:38.427757,S003,11322d97-5ac5-4859-814a-3dd429b0fb23,P0001,4,46.81,0.5,google_pay
POS00002668,2026-01-25T20:08:38.427757,S001,18fb69ad-35fb-40b9-8ddf-af6df72efc88,P0072,2,16.86,0.0,apple_pay
POS00002669,2026-01-25T18:27:38.427757,S005,abcf151c-3997-4d1d-967c-2b7a6345ef45,P0019,3,104.27,1.0,google_pay
POS00002670,2026-01-26T04:39:38.427757,S002,704b231b-e51b-4221-9196-70dbacd16cd2,P0007,1,73.76,0.0,card
POS00002671,2026-01-26T06:02:38.427757,S003,f2e55b90-f48f-4ac7-99b6-f99d8ad5b4fc,P0089,3,12.29,0.5,google_pay
POS00002672,2026-01-26T12:35:38.427757,S003,c214d83a-7c94-4086-842a-dc2f49c65fb6,P0018,2,46.56,0.5,apple_pay
POS00002673,2026-01-26T08:29:38.427757,S003,8fd61d36-6e6f-4b4d-9f54-8e5a21194fc6,P0058,3,11.39,1.0,google_pay
POS00002674,2026-01-26T15:25:38.427757,S004,15707d0f-f076-4f1a-b045-0cbe140c454a,P0097,4,77.86,2.0,google_pay
POS00002675,2026-01-26T12:06:38.427757,S003,ee587b12-4fb7-4266-a5db-76cd88a574e3,P0032,3,21.11,1.0,apple_pay
POS00002676,2026-01-25T21:17:38.427757,S001,99c42aa1-9648-4bd1-8eb8-49172feabbf7,P0046,1,51.27,0.0,google_pay
POS00002677,2026-01-25T17:53:38.427757,S004,4c48a1e9-2b64-4759-916f-f3c692bdc1ab,P0013,4,30.93,0.0,google_pay
POS00002678,2026-01-26T12:47:38.427757,S003,3041a1f7-8e61-402f-9c21-36e084ccc720,P0058,1,11.39,0.0,google_pay
POS00002679,2026-01-26T01:09:38.427757,S001,2b875069-b43b-435c-8632-e3a37a5e253f,P0068,4,54.53,0.5,card
POS00002680,2026-01-26T02:04:38.427757,S005,02c1ca79-c8d0-4d91-ac85-3615a40af0fb,P0043,2,40.05,2.0,google_pay
POS00002681,2026-01-25T22:48:38.427757,S004,7aa989a2-941e-401e-8dda-5e2a2fb4890b,P0058,1,11.39,0.0,apple_pay
POS00002682,2026-01-25T22:31:38.427757,S002,f159bb63-bcfa-46e3-bd1e-0b6309f5e698,P0008,1,19.62,0.0,cash
POS00002683,2026-01-25T23:22:38.427757,S002,7b22349d-20c6-4230-bec0-bfde029a6bc7,P0023,3,17.07,2.0,cash
POS00002684,2026-01-26T10:26:38.427757,S004,dc8d211a-f49b-4a42-8bba-b2192ec30739,P0025,3,63.05,0.5,card
POS00002685,2026-01-25T23:21:38.427757,S005,d8cea58c-b202-46d9-b278-d78f1672bf68,P0001,4,46.81,1.0,apple_pay
POS00002686,2026-01-26T12:30:38.427757,S005,981b470b-97e2-443b-823b-c7f22e9758ae,P0007,4,73.76,0.0,apple_pay
POS00002687,2026-01-25T21:40:38.427757,S003,8622e857-62bf-48cd-a815-fa21214dce09,P0087,2,15.83,0.0,apple_pay
POS00002688,2026-01-26T03:42:38.427757,S003,580fa68d-893b-4d3c-b0ea-c28d8bc364dc,P0059,3,25.35,2.0,cash
POS00002689,2026-01-26T09:08:38.427757,S003,8c1a2292-935e-476b-b36e-f7c2e8971691,P0040,2,60.22,2.0,cash
POS00002690,2026-01-26T10:04:38.427757,S004,89acc58d-a6ab-4fb3-b72b-d09463e1343f,P0011,2,51.7,0.0,cash
POS00002691,2026-01-26T08:38:38.427757,S003,2811419b-3017-4e80-8c2c-09fbb44c09c5,P0082,2,72.93,2.0,apple_pay
POS00002692,2026-01-26T10:29:38.427757,S005,a5784765-6c31-4635-902a-230ebe5d6d6d,P0074,4,10.12,0.0,apple_pay
POS00002693,2026-01-26T07:19:38.427757,S002,42c1a7a7-372b-491a-b837-641f638559c3,P0010,2,56.71,1.0,cash
POS00002694,2026-01-25T19:17:38.427757,S004,b213a275-ecc1-489e-b8d7-ac6025f61a01,P0048,4,103.81,0.0,cash
POS00002695,2026-01-25T17:12:38.427757,S004,f2aacff0-734f-4384-ba6d-d167de2cd684,P0031,4,73.88,1.0,card
POS00002696,2026-01-26T11:16:38.427757,S001,206ecc96-0f4d-44b0-9eb0-0061e980b9d6,P0059,2,25.35,1.0,apple_pay
POS00002697,2026-01-25T20:19:38.427757,S005,b6e01e7d-80a5-4676-9682-7217bca64c3e,P0008,3,19.62,0.0,cash
POS00002698,2026-01-26T05:15:38.427757,S001,11322d97-5ac5-4859-814a-3dd429b0fb23,P0097,3,77.86,0.0,card
POS00002699,2026-01-26T06:38:38.427757,S004,344857f7-6eab-4093-8b78-5606a14fb371,P0087,1,15.83,0.5,apple_pay
POS00002700,2026-01-26T02:02:38.427757,S001,d8cea58c-b202-46d9-b278-d78f1672bf68,P0086,4,69.91,0.0,apple_pay
POS00002701,2026-01-25T22:59:38.427757,S004,cbd85615-83c3-4817-9cab-7a48d0b8cfde,P0045,1,24.25,0.5,apple_pay
POS00002702,2026-01-25T17:52:38.427757,S005,f7b00b4d-1ccb-473d-adb4-523a1a1d19fa,P0080,2,66.01,1.0,apple_pay
POS00002703,2026-01-26T03:12:38.427757,S001,b806713e-37ee-42ee-906d-d2723c89563a,P0067,3,74.99,0.5,google_pay
POS00002704,2026-01-25T20:22:38.427757,S005,f159bb63-bcfa-46e3-bd1e-0b6309f5e698,P0012,2,39.9,0.0,apple_pay
POS00002705,2026-01-26T06:28:38.427757,S002,a23e8d9a-f151-40d0-b2dd-867c150b1851,P0052,2,77.67,0.0,card
POS00002706,2026-01-25T20:52:38.427757,S004,5b1bd3a2-5082-4cf7-9a8f-8365087c6e4a,P0043,2,40.05,0.5,card
POS00002707,2026-01-26T15:24:38.427757,S005,94101b1a-2478-488c-a0ce-4a6e9e226501,P0019,1,104.27,0.5,cash
POS00002708,2026-01-26T08:26:38.427757,S002,be7d9a4d-c2b8-4f97-a58c-8e84e7a757c3,P0075,2,16.22,2.0,apple_pay
POS00002709,2026-01-26T05:23:38.427757,S002,751cd394-021e-4684-b7c1-c76ceaba880e,P0032,2,21.11,0.0,card
POS00002710,2026-01-26T01:35:38.427757,S004,2c592fb8-271f-4731-9ed1-33b60d980c0d,P0028,4,50.86,1.0,card
POS00002711,2026-01-26T08:55:38.427757,S004,751cd394-021e-4684-b7c1-c76ceaba880e,P0085,2,13.75,0.5,card
POS00002712,2026-01-25T22:57:38.427757,S003,7aa989a2-941e-401e-8dda-5e2a2fb4890b,P0037,2,36.76,1.0,cash
POS00002713,2026-01-25T20:30:38.427757,S002,8ca470c5-0df2-4778-b365-65129908cd1e,P0089,2,12.29,0.0,google_pay
POS00002714,2026-01-26T07:56:38.427757,S002,17af2eda-f99d-4793-bf3d-23d8a948671a,P0014,4,19.43,0.0,apple_pay
POS00002715,2026-01-25T17:19:38.427757,S001,dc8d211a-f49b-4a42-8bba-b2192ec30739,P0004,2,10.82,1.0,apple_pay
POS00002716,2026-01-26T03:05:38.427757,S003,f0cea552-212b-4b60-b7b6-7608338ed24b,P0094,2,30.0,2.0,card
POS00002717,2026-01-25T22:12:38.427757,S003,69b4b290-f645-4467-9083-423dcc3c9eb0,P0098,3,45.17,2.0,apple_pay
POS00002718,2026-01-26T07:34:38.427757,S002,3679adb9-935c-4c7f-b604-2708ead53dda,P0067,1,74.99,0.0,google_pay
POS00002719,2026-01-26T13:50:38.427757,S002,b213a275-ecc1-489e-b8d7-ac6025f61a01,P0085,3,13.75,0.5,google_pay
POS00002720,2026-01-26T00:46:38.427757,S005,b7f7f898-2c3d-4c2f-9a24-fc97e9aef379,P0021,3,28.98,2.0,apple_pay
POS00002721,2026-01-25T16:40:38.427757,S005,c9fd5b7f-a19b-4fa6-95ba-55fada8fff94,P0051,4,103.64,0.5,google_pay
POS00002722,2026-01-25T23:19:38.427757,S005,e94a0e0d-fc1c-43bc-9b1f-4863510e7d5a,P0078,3,51.99,0.0,card
POS00002723,2026-01-26T09:39:38.427757,S003,417eb827-5984-4919-b090-62a880eebd71,P0055,2,74.46,2.0,card
POS00002724,2026-01-26T00:04:38.427757,S004,f7b00b4d-1ccb-473d-adb4-523a1a1d19fa,P0081,3,85.13,0.0,apple_pay
POS00002725,2026-01-25T18:01:38.427757,S004,0a162ab0-f519-409a-9bc2-66b3350f16b9,P0043,3,40.05,1.0,google_pay
POS00002726,2026-01-25T19:17:38.427757,S003,f2aacff0-734f-4384-ba6d-d167de2cd684,P0052,2,77.67,0.5,card
POS00002727,2026-01-26T07:12:38.427757,S003,f7ed9e00-78b6-4239-82ca-1c4339c4a6d0,P0080,2,66.01,0.0,cash
POS00002728,2026-01-26T08:15:38.427757,S001,213fdb8d-6d5f-4622-85ad-51f78978c143,P0006,1,44.59,0.0,google_pay
POS00002729,2026-01-26T14:06:38.427757,S001,ecba099e-d5a1-4c7e-b04c-cfa4147855ac,P0056,4,67.33,0.0,apple_pay
POS00002730,2026-01-26T01:41:38.427757,S005,9b46a10e-fc18-47b4-96c0-6587f1c230cd,P0010,2,56.71,2.0,apple_pay
POS00002731,2026-01-26T05:46:38.427757,S001,6002c3f2-3bba-4808-a88d-79642b1150ee,P0091,4,41.75,0.0,card
POS00002732,2026-01-25T17:40:38.427757,S004,29e6ebc4-0b1a-47f9-8f9b-c2555aac1fcf,P0074,2,10.12,2.0,card
POS00002733,2026-01-26T13:10:38.427757,S001,0628347b-4caf-43b9-833c-de1bda9fb25e,P0036,2,25.45,2.0,card
POS00002734,2026-01-26T04:31:38.427757,S002,6b730cc3-da06-41e5-bc0d-4f5ba0da481d,P0072,2,16.86,0.5,apple_pay
POS00002735,2026-01-26T08:32:38.427757,S002,7fcbcdbe-8c95-4a7a-8622-521319df1089,P0087,3,15.83,1.0,apple_pay
POS00002736,2026-01-26T03:16:38.427757,S002,10b64d77-8693-49e3-9a22-46a6211a017a,P0063,3,27.98,0.0,apple_pay
POS00002737,2026-01-26T13:25:38.427757,S002,463b3e95-5ca5-4c65-91ce-becd84a562ac,P0094,4,30.0,0.0,card
POS00002738,2026-01-26T20:39:38.427757,S001,69b4b290-f645-4467-9083-423dcc3c9eb0,P0031,2,73.88,0.0,card
POS00002739,2026-01-27T03:31:38.427757,S003,f159bb63-bcfa-46e3-bd1e-0b6309f5e698,P0006,3,44.59,2.0,cash
POS00002740,2026-01-27T14:15:38.427757,S002,f63d7cc4-ca8f-47f3-8bc7-925753f3ddcc,P0004,2,10.82,0.0,google_pay
POS00002741,2026-01-27T09:06:38.427757,S001,567c0ba3-de43-461e-9729-a07ccb37363e,P0083,1,74.39,0.0,google_pay
POS00002742,2026-01-27T15:19:38.427757,S002,2c592fb8-271f-4731-9ed1-33b60d980c0d,P0091,1,41.75,2.0,google_pay
POS00002743,2026-01-27T11:15:38.427757,S004,97affe87-08cd-413f-941b-585497623878,P0094,4,30.0,0.0,apple_pay
POS00002744,2026-01-27T11:10:38.427757,S004,0f09d308-013c-4ba0-b889-f80a65cf7620,P0052,1,77.67,0.0,google_pay
POS00002745,2026-01-26T20:06:38.427757,S003,3b066d3d-d98c-43b1-ae0b-7ff0e55afcff,P0045,4,24.25,1.0,card
POS00002746,2026-01-27T03:34:38.427757,S005,4c48a1e9-2b64-4759-916f-f3c692bdc1ab,P0009,1,10.7,1.0,card
POS00002747,2026-01-26T21:05:38.427757,S005,90985268-9558-43f7-9b33-a4ba0b00d1b5,P0081,3,85.13,0.0,cash
POS00002748,2026-01-27T11:01:38.427757,S005,746117e5-943f-4094-bb81-7c87f8a4808f,P0076,2,14.83,0.0,cash
POS00002749,2026-01-26T20:37:38.427757,S001,310fdd49-11d2-4aa5-9f50-e1a399e51200,P0011,3,51.7,0.5,cash
POS00002750,2026-01-27T05:04:38.427757,S003,d374524b-2760-406d-bd6a-92aaf1c198d7,P0052,1,77.67,0.0,apple_pay
POS00002751,2026-01-27T06:02:38.427757,S002,6baf675e-0547-4a45-a3bb-65e0c0c724a3,P0096,3,31.62,1.0,apple_pay
POS00002752,2026-01-27T11:32:38.427757,S003,3c4c3e07-8c9e-4e58-a4c9-9c6df1c324e7,P0035,4,50.02,0.0,google_pay
POS00002753,2026-01-26T17:05:38.427757,S002,fb6c7447-4db1-4c12-91d1-c0d3dc31a4d7,P0058,4,11.39,0.5,cash
POS00002754,2026-01-27T07:19:38.427757,S004,41b7ada7-1248-4225-a3ff-09b27f36f3ac,P0044,4,60.11,0.5,card
POS00002755,2026-01-27T03:53:38.427757,S004,804c585b-885a-4ec4-9555-4b04394e0082,P0084,4,67.2,0.0,apple_pay
POS00002756,2026-01-27T02:53:38.427757,S004,f7b00b4d-1ccb-473d-adb4-523a1a1d19fa,P0079,1,43.22,2.0,apple_pay
POS00002757,2026-01-26T18:32:38.427757,S001,89acc58d-a6ab-4fb3-b72b-d09463e1343f,P0033,2,38.85,0.5,card
POS00002758,2026-01-27T04:42:38.427757,S001,268cb007-345f-46b7-89c8-17094e452127,P0086,4,69.91,2.0,card
POS00002759,2026-01-26T18:53:38.427757,S004,ea975863-cbd7-4a57-9bcc-6dc452d9d617,P0069,3,84.2,0.0,card
POS00002760,2026-01-26T19:13:38.427757,S001,3c4c3e07-8c9e-4e58-a4c9-9c6df1c324e7,P0030,1,41.55,0.0,card
POS00002761,2026-01-27T09:36:38.427757,S002,de93c243-2941-4de4-bdb3-c4e4f094a6e8,P0059,3,25.35,1.0,card
POS00002762,2026-01-27T13:43:38.427757,S003,7f9908b4-f633-4691-8ca6-5ed20fd34ded,P0056,3,67.33,0.0,google_pay
POS00002763,2026-01-26T19:26:38.427757,S003,6b730cc3-da06-41e5-bc0d-4f5ba0da481d,P0028,2,50.86,0.0,cash
POS00002764,2026-01-27T08:22:38.427757,S001,b0952327-3a6a-400a-8743-590ebc284b97,P0076,1,14.83,2.0,apple_pay
POS00002765,2026-01-27T00:40:38.427757,S003,b806713e-37ee-42ee-906d-d2723c89563a,P0018,4,46.56,0.5,cash
POS00002766,2026-01-26T22:55:38.427757,S002,ea975863-cbd7-4a57-9bcc-6dc452d9d617,P0023,1,17.07,0.0,card
POS00002767,2026-01-27T15:29:38.427757,S002,6002c3f2-3bba-4808-a88d-79642b1150ee,P0060,2,29.36,0.5,card
POS00002768,2026-01-27T00:04:38.427757,S003,f0d50ad4-7750-4e0f-bc7b-79cfbff90813,P0034,3,7.76,0.0,cash
POS00002769,2026-01-27T13:01:38.427757,S002,18fb69ad-35fb-40b9-8ddf-af6df72efc88,P0037,2,36.76,0.0,card
POS00002770,2026-01-27T10:51:38.427757,S001,344857f7-6eab-4093-8b78-5606a14fb371,P0003,2,68.0,0.0,apple_pay
POS00002771,2026-01-27T15:34:38.427757,S001,26e51e06-67fc-41d5-bf6c-5ffb61bd550f,P0059,2,25.35,0.0,google_pay
POS00002772,2026-01-27T12:24:38.427757,S003,bfde1c06-c0f1-4e2b-8080-3b4ef8030f33,P0051,4,103.64,0.0,cash
POS00002773,2026-01-27T06:14:38.427757,S002,9bb00b57-4db8-46b3-adda-63591923acd2,P0064,4,85.44,0.0,google_pay
POS00002774,2026-01-27T03:56:38.427757,S001,bcd747a4-4548-4750-8152-6d84c50d666b,P0010,1,56.71,0.0,google_pay
POS00002775,2026-01-26T18:43:38.427757,S004,7eed74b2-ee31-4346-ac26-83eea8aeead3,P0053,2,44.77,1.0,apple_pay
POS00002776,2026-01-27T09:31:38.427757,S002,1a808fcb-ec30-457d-9fad-290c7afcea0c,P0064,1,85.44,2.0,google_pay
POS00002777,2026-01-27T01:43:38.427757,S002,30e9ce9c-9beb-4f8b-b24a-2397e692a486,P0030,4,41.55,0.0,apple_pay
POS00002778,2026-01-26T19:16:38.427757,S005,a5784765-6c31-4635-902a-230ebe5d6d6d,P0070,3,62.59,0.0,google_pay
POS00002779,2026-01-27T03:28:38.427757,S004,90985268-9558-43f7-9b33-a4ba0b00d1b5,P0082,1,72.93,1.0,apple_pay
POS00002780,2026-01-26T22:11:38.427757,S003,a4e71d72-eb78-4d2f-af05-e15e456b0602,P0025,3,63.05,1.0,apple_pay
POS00002781,2026-01-26T19:16:38.427757,S004,29d9a07d-020a-4dec-9d25-809511a8adfe,P0083,3,74.39,0.0,google_pay
POS00002782,2026-01-26T17:32:38.427757,S001,b806713e-37ee-42ee-906d-d2723c89563a,P0094,4,30.0,1.0,cash
POS00002783,2026-01-27T09:46:38.427757,S002,ede88b6b-6125-44c4-b3e7-8f864e98482d,P0052,2,77.67,2.0,cash
POS00002784,2026-01-27T06:59:38.427757,S003,541b7565-05b5-4ddc-adbe-d9d9704c2024,P0016,2,33.08,0.0,google_pay
POS00002785,2026-01-27T12:44:38.427757,S004,b28dd493-cb4a-427a-ac9d-2381928a85cb,P0047,4,33.05,2.0,card
POS00002786,2026-01-26T21:04:38.427757,S002,567c0ba3-de43-461e-9729-a07ccb37363e,P0073,2,26.66,0.5,apple_pay
POS00002787,2026-01-26T16:56:38.427757,S005,f159bb63-bcfa-46e3-bd1e-0b6309f5e698,P0015,2,46.55,1.0,card
POS00002788,2026-01-26T22:38:38.427757,S005,5742e2e7-705c-4c8e-9b6a-ae5a6237f721,P0028,2,50.86,0.0,card
POS00002789,2026-01-27T11:32:38.427757,S004,59fab1c2-7b2d-497c-b149-f419ba07426f,P0005,3,33.19,2.0,apple_pay
POS00002790,2026-01-27T10:46:38.427757,S005,b7f7f898-2c3d-4c2f-9a24-fc97e9aef379,P0007,2,73.76,1.0,google_pay
POS00002791,2026-01-27T08:10:38.427757,S001,29d9a07d-020a-4dec-9d25-809511a8adfe,P0049,2,38.33,1.0,card
POS00002792,2026-01-27T13:21:38.427757,S001,3679adb9-935c-4c7f-b604-2708ead53dda,P0076,1,14.83,0.0,apple_pay
POS00002793,2026-01-27T13:24:38.427757,S001,cbd85615-83c3-4817-9cab-7a48d0b8cfde,P0019,1,104.27,0.0,cash
POS00002794,2026-01-27T11:13:38.427757,S005,59fab1c2-7b2d-497c-b149-f419ba07426f,P0009,2,10.7,0.5,card
POS00002795,2026-01-26T16:30:38.427757,S001,4c48a1e9-2b64-4759-916f-f3c692bdc1ab,P0092,2,46.4,0.0,card
POS00002796,2026-01-27T06:28:38.427757,S002,b213a275-ecc1-489e-b8d7-ac6025f61a01,P0094,4,30.0,0.5,apple_pay
POS00002797,2026-01-27T08:35:38.427757,S003,463b3e95-5ca5-4c65-91ce-becd84a562ac,P0008,2,19.62,0.0,google_pay
POS00002798,2026-01-27T14:10:38.427757,S001,2b875069-b43b-435c-8632-e3a37a5e253f,P0093,1,51.99,1.0,google_pay
POS00002799,2026-01-27T13:25:38.427757,S005,f358c72b-3087-4a4e-be2f-af15e0c77672,P0043,2,40.05,2.0,card
POS00002800,2026-01-27T12:03:38.427757,S003,981b470b-97e2-443b-823b-c7f22e9758ae,P0022,3,107.91,1.0,apple_pay
POS00002801,2026-01-26T22:36:38.427757,S005,751cd394-021e-4684-b7c1-c76ceaba880e,P0093,2,51.99,0.5,cash
POS00002802,2026-01-27T04:54:38.427757,S005,a9d2ad16-7440-48cd-849d-2c362019a7a6,P0044,1,60.11,0.5,google_pay
POS00002803,2026-01-26T19:39:38.427757,S003,8fd61d36-6e6f-4b4d-9f54-8e5a21194fc6,P0025,1,63.05,0.5,apple_pay
POS00002804,2026-01-27T02:48:38.427757,S001,6baf675e-0547-4a45-a3bb-65e0c0c724a3,P0052,4,77.67,0.5,apple_pay
POS00002805,2026-01-27T10:59:38.427757,S002,e5c4f906-06d2-4bb1-b596-865845703919,P0003,4,68.0,1.0,cash
POS00002806,2026-01-27T08:16:38.427757,S005,ff1451ca-5bac-4459-bf98-54bb2cbd53bb,P0083,1,74.39,0.0,cash
POS00002807,2026-01-27T15:12:38.427757,S002,ea975863-cbd7-4a57-9bcc-6dc452d9d617,P0034,2,7.76,1.0,card
POS00002808,2026-01-26T17:05:38.427757,S003,2b875069-b43b-435c-8632-e3a37a5e253f,P0007,4,73.76,0.0,card
POS00002809,2026-01-26T17:58:38.427757,S004,7cf042e2-b019-4cbb-86e3-bf1059188705,P0068,4,54.53,2.0,card
POS00002810,2026-01-27T09:05:38.427757,S003,8fd61d36-6e6f-4b4d-9f54-8e5a21194fc6,P0099,2,58.74,2.0,card
POS00002811,2026-01-26T18:43:38.427757,S002,580fa68d-893b-4d3c-b0ea-c28d8bc364dc,P0055,3,74.46,0.5,apple_pay
POS00002812,2026-01-27T07:30:38.427757,S005,41b7ada7-1248-4225-a3ff-09b27f36f3ac,P0084,1,67.2,0.0,cash
POS00002813,2026-01-27T00:14:38.427757,S003,94101b1a-2478-488c-a0ce-4a6e9e226501,P0023,2,17.07,0.0,apple_pay
POS00002814,2026-01-27T07:21:38.427757,S003,071ec2e0-6dec-4cd2-b851-1cdc49ee47ab,P0081,4,85.13,2.0,card
POS00002815,2026-01-27T06:31:38.427757,S002,8ca470c5-0df2-4778-b365-65129908cd1e,P0055,1,74.46,0.0,cash
POS00002816,2026-01-27T11:12:38.427757,S003,ef82b1d8-7536-4953-bb8d-d272429945b5,P0012,1,39.9,1.0,cash
POS00002817,2026-01-27T07:51:38.427757,S001,73a59435-1288-41c3-949a-a3113a6a58ba,P0056,4,67.33,1.0,google_pay
POS00002818,2026-01-27T16:21:38.427757,S004,c214d83a-7c94-4086-842a-dc2f49c65fb6,P0077,2,29.99,1.0,apple_pay
POS00002819,2026-01-27T15:12:38.427757,S003,5b1bd3a2-5082-4cf7-9a8f-8365087c6e4a,P0011,4,51.7,0.0,card
POS00002820,2026-01-27T11:19:38.427757,S003,50c37fea-54c0-47ce-876d-cf1a32258977,P0076,2,14.83,0.0,apple_pay
POS00002821,2026-01-26T21:36:38.427757,S004,02c1ca79-c8d0-4d91-ac85-3615a40af0fb,P0043,4,40.05,2.0,card
POS00002822,2026-01-27T12:15:38.427757,S002,b6e01e7d-80a5-4676-9682-7217bca64c3e,P0026,2,43.24,2.0,cash
POS00002823,2026-01-27T06:37:38.427757,S004,42c1a7a7-372b-491a-b837-641f638559c3,P0057,1,18.51,0.5,card
POS00002824,2026-01-27T00:18:38.427757,S001,c9fd5b7f-a19b-4fa6-95ba-55fada8fff94,P0074,2,10.12,1.0,apple_pay
POS00002825,2026-01-27T06:07:38.427757,S001,4a51fc50-7ae1-4ac9-a2bb-c2c098789644,P0058,4,11.39,0.0,cash
POS00002826,2026-01-27T09:06:38.427757,S005,8f66b669-2055-4de0-8eda-f15e8d034d93,P0024,2,72.14,0.0,apple_pay
