order_id,order_ts,customer_id,channel,order_total,shipping_fee,tax,status
ECOM00000610,2026-01-19T17:59:39.098536,746117e5-943f-4094-bb81-7c87f8a4808f,web,80.86,9.99,5.4,shipped
ECOM00000611,2026-01-20T12:02:39.098536,888810b0-561b-471c-98ec-dabdbc78195f,web,259.14,4.99,19.37,placed
ECOM00000612,2026-01-20T13:23:39.098536,18259d04-ecb8-472b-9236-465f686eae07,web,115.05,7.99,8.16,placed
ECOM00000613,2026-01-19T18:01:39.098536,2b875069-b43b-435c-8632-e3a37a5e253f,web,32.77,0.0,2.5,placed
ECOM00000614,2026-01-19T21:27:39.098536,6b639b9c-2867-4dd1-918f-040de9e22ea7,web,152.94,4.99,11.28,delivered
ECOM00000615,2026-01-20T00:03:39.098536,ea975863-cbd7-4a57-9bcc-6dc452d9d617,web,168.57,9.99,12.09,placed
ECOM00000616,2026-01-19T21:16:39.098536,206ecc96-0f4d-44b0-9eb0-0061e980b9d6,web,195.83,7.99,14.32,shipped
ECOM00000617,2026-01-19T17:53:39.098536,bfde1c06-c0f1-4e2b-8080-3b4ef8030f33,web,134.06,4.99,9.84,placed
ECOM00000618,2026-01-20T16:11:39.098536,f0d50ad4-7750-4e0f-bc7b-79cfbff90813,web,144.18,4.99,10.61,placed
ECOM00000619,2026-01-21T06:55:39.098536,bf9b99b9-6293-4f99-adc6-731553c40f4a,web,275.19,7.99,20.36,placed
ECOM00000620,2026-01-20T18:32:39.098536,385038a2-9f5b-4259-9fa6-9c5b02a83cba,web,164.69,0.0,12.55,placed
ECOM00000621,2026-01-21T05:42:39.098536,feca5e4e-3408-4be2-8233-6d455930b551,web,50.43,9.99,3.08,placed
ECOM00000622,2026-01-21T00:24:39.098536,16d4db6a-9eef-4e49-a741-b548ec021614,web,103.66,0.0,7.9,delivered
ECOM00000623,2026-01-21T09:33:39.098536,10b64d77-8693-49e3-9a22-46a6211a017a,web,56.87,9.99,3.57,shipped
ECOM00000624,2026-01-21T04:55:39.098536,ff1451ca-5bac-4459-bf98-54bb2cbd53bb,web,23.14,4.99,1.38,placed
ECOM00000625,2026-01-20T23:36:39.098536,d374524b-2760-406d-bd6a-92aaf1c198d7,web,237.35,0.0,18.09,shipped
ECOM00000626,2026-01-21T06:29:39.098536,fb6c7447-4db1-4c12-91d1-c0d3dc31a4d7,web,224.8,7.99,16.52,placed
ECOM00000627,2026-01-20T20:15:39.098536,ef1aa57c-5fc0-42f2-aafa-5fb465adabef,web,26.82,0.0,2.04,placed
ECOM00000628,2026-01-21T12:13:39.098536,fd9d9023-1d63-44cb-8f84-f31de8b026bf,web,117.08,4.99,8.54,placed
ECOM00000629,2026-01-21T01:17:39.098536,5517009d-8081-4c3d-8162-49232453bd25,web,127.79,9.99,8.98,shipped
ECOM00000630,2026-01-20T16:32:39.098536,4c2d3e38-8c55-4cf7-a725-2dede43dc07f,web,264.86,7.99,19.58,placed
ECOM00000631,2026-01-20T20:01:39.098536,751cd394-021e-4684-b7c1-c76ceaba880e,web,88.86,4.99,6.39,placed
ECOM00000632,2026-01-21T02:15:39.098536,ae48823c-8922-45d7-850d-8d9189c9581b,web,270.05,0.0,20.58,placed
ECOM00000633,2026-01-22T08:47:39.098536,d901127a-cd80-4da8-98bd-bf845dfa0204,web,145.93,7.99,10.51,placed
ECOM00000634,2026-01-21T20:13:39.098536,ef82285f-74c7-4c81-8464-c88849233598,web,132.48,7.99,9.49,shipped
ECOM00000635,2026-01-22T04:26:39.098536,ede88b6b-6125-44c4-b3e7-8f864e98482d,web,101.5,0.0,7.74,delivered
ECOM00000636,2026-01-21T23:08:39.098536,18fb69ad-35fb-40b9-8ddf-af6df72efc88,web,255.14,4.99,19.06,placed
ECOM00000637,2026-01-22T10:38:39.098536,ee587b12-4fb7-4266-a5db-76cd88a574e3,web,263.99,7.99,19.51,shipped
ECOM00000638,2026-01-21T16:38:39.098536,5742e2e7-705c-4c8e-9b6a-ae5a6237f721,web,256.76,7.99,18.96,placed
ECOM00000639,2026-01-21T20:33:39.098536,c0ffaa38-6c50-4f33-9fef-b984e99864a4,web,205.96,7.99,15.09,placed
ECOM00000640,2026-01-22T09:50:39.098536,38ef8b90-94db-46c3-b90e-3bb547545b3b,web,104.07,9.99,7.17,delivered
ECOM00000641,2026-01-22T13:43:39.098536,804c585b-885a-4ec4-9555-4b04394e0082,web,142.13,0.0,10.83,shipped
ECOM00000642,2026-01-22T07:19:39.098536,de93c243-2941-4de4-bdb3-c4e4f094a6e8,web,271.35,4.99,20.3,placed
ECOM00000643,2026-01-22T09:56:39.098536,94101b1a-2478-488c-a0ce-4a6e9e226501,web,147.86,9.99,10.51,shipped
ECOM00000644,2026-01-21T19:05:39.098536,7aa989a2-941e-401e-8dda-5e2a2fb4890b,web,257.49,4.99,19.24,shipped
ECOM00000645,2026-01-21T22:01:39.098536,1e8ece07-ea7e-481c-959a-fc5c31a2e68e,web,130.86,0.0,9.97,placed
ECOM00000646,2026-01-23T09:27:39.098536,9b46a10e-fc18-47b4-96c0-6587f1c230cd,web,264.45,9.99,19.39,placed
ECOM00000647,2026-01-23T06:07:39.098536,30e9ce9c-9beb-4f8b-b24a-2397e692a486,web,57.12,0.0,4.35,placed
ECOM00000648,2026-01-23T15:55:39.098536,c214d83a-7c94-4086-842a-dc2f49c65fb6,web,117.8,4.99,8.6,placed
ECOM00000649,2026-01-23T12:52:39.098536,b0952327-3a6a-400a-8743-590ebc284b97,web,279.61,9.99,20.55,placed
ECOM00000650,2026-01-22T16:43:39.098536,fb6c7447-4db1-4c12-91d1-c0d3dc31a4d7,web,194.89,7.99,14.24,placed
ECOM00000651,2026-01-23T03:35:39.098536,f7b00b4d-1ccb-473d-adb4-523a1a1d19fa,web,132.45,4.99,9.71,shipped
ECOM00000652,2026-01-23T02:51:39.098536,8fd61d36-6e6f-4b4d-9f54-8e5a21194fc6,web,72.73,4.99,5.16,delivered
ECOM00000653,2026-01-23T10:52:39.098536,3537df7e-1e0c-4ebc-8b03-ca077680265e,web,247.18,0.0,18.84,placed
ECOM00000654,2026-01-23T02:27:39.098536,f7b00b4d-1ccb-473d-adb4-523a1a1d19fa,web,84.23,7.99,5.81,placed
ECOM00000655,2026-01-23T01:06:39.098536,7b7654d2-d58c-4452-b318-3fed60e11e2e,web,30.75,4.99,1.96,shipped
ECOM00000656,2026-01-23T02:56:39.098536,ee587b12-4fb7-4266-a5db-76cd88a574e3,web,154.23,4.99,11.37,placed
ECOM00000657,2026-01-22T17:41:39.098536,5dac3d55-2e01-43f0-9482-bc0f8a3c7584,web,175.48,0.0,13.37,placed
ECOM00000658,2026-01-23T08:27:39.098536,d8cea58c-b202-46d9-b278-d78f1672bf68,web,135.69,9.99,9.58,placed
ECOM00000659,2026-01-22T16:44:39.098536,6b639b9c-2867-4dd1-918f-040de9e22ea7,web,77.95,0.0,5.94,placed
ECOM00000660,2026-01-23T09:12:39.098536,b6ea5e21-83ee-4dea-b1af-43c36996db12,web,73.0,7.99,4.95,delivered
ECOM00000661,2026-01-22T20:58:39.098536,0a162ab0-f519-409a-9bc2-66b3350f16b9,web,71.88,7.99,4.87,placed
ECOM00000662,2026-01-23T12:45:39.098536,b5eae820-9821-46ca-9773-dced8c80ee0c,web,168.86,7.99,12.26,placed
ECOM00000663,2026-01-22T18:50:39.098536,3537df7e-1e0c-4ebc-8b03-ca077680265e,web,203.06,7.99,14.87,placed
ECOM00000664,2026-01-23T06:21:39.098536,83c89055-5a29-4e2e-b912-bfe4878d2dec,web,197.88,0.0,15.08,placed
ECOM00000665,2026-01-23T11:35:39.098536,61d32fac-ecec-4e61-ae12-0c01f8ffff2f,web,157.89,7.99,11.42,placed
ECOM00000666,2026-01-23T05:21:39.098536,c8c40448-0c04-4657-b3b8-a1d84fce4906,web,178.07,0.0,13.57,placed
ECOM00000667,2026-01-23T03:36:39.098536,b7f7f898-2c3d-4c2f-9a24-fc97e9aef379,web,149.78,7.99,10.81,placed
ECOM00000668,2026-01-23T13:00:39.098536,a2e1b4dc-78e0-457c-b02a-ad7e8babb63b,web,41.71,9.99,2.42,shipped
ECOM00000669,2026-01-22T23:34:39.098536,6b730cc3-da06-41e5-bc0d-4f5ba0da481d,web,231.66,0.0,17.66,placed
ECOM00000670,2026-01-23T15:11:39.098536,4447991e-e75f-426e-b835-a5de0f7a5b90,web,52.75,7.99,3.41,delivered
ECOM00000671,2026-01-23T14:14:39.098536,0f09d308-013c-4ba0-b889-f80a65cf7620,web,70.55,4.99,5.0,shipped
ECOM00000672,2026-01-23T00:29:39.098536,344857f7-6eab-4093-8b78-5606a14fb371,web,254.07,4.99,18.98,placed
ECOM00000673,2026-01-23T11:05:39.098536,0f09d308-013c-4ba0-b889-f80a65cf7620,web,221.85,4.99,16.53,shipped
ECOM00000674,2026-01-23T16:07:39.098536,38ef8b90-94db-46c3-b90e-3bb547545b3b,web,139.36,7.99,10.01,placed
ECOM00000675,2026-01-23T08:02:39.098536,8c1a2292-935e-476b-b36e-f7c2e8971691,web,200.96,7.99,14.71,placed
ECOM00000676,2026-01-22T18:23:39.098536,385038a2-9f5b-4259-9fa6-9c5b02a83cba,web,117.44,4.99,8.57,placed
ECOM00000677,2026-01-23T01:33:39.098536,99c42aa1-9648-4bd1-8eb8-49172feabbf7,web,157.21,4.99,11.6,placed
ECOM00000678,2026-01-23T04:47:39.098536,9ac002b9-2fb5-45f6-94fc-cfdf1b8b472f,web,76.39,7.99,5.21,placed
ECOM00000679,2026-01-23T23:24:39.098536,232dfa05-38bb-4246-9c6a-1e1b5d292e28,web,248.07,7.99,18.3,shipped
ECOM00000680,2026-01-24T02:38:39.098536,7b22349d-20c6-4230-bec0-bfde029a6bc7,web,151.47,0.0,11.54,shipped
ECOM00000681,2026-01-24T08:23:39.098536,6c624126-cc87-4c08-9fe9-0aec688bd4e7,web,134.63,0.0,10.26,placed
ECOM00000682,2026-01-24T08:11:39.098536,f2aacff0-734f-4384-ba6d-d167de2cd684,web,67.43,0.0,5.14,delivered
ECOM00000683,2026-01-24T11:25:39.098536,31b37ab7-cd6e-4f1d-888a-8285a1a19d71,web,197.72,0.0,15.07,placed
ECOM00000684,2026-01-24T01:57:39.098536,6baf675e-0547-4a45-a3bb-65e0c0c724a3,web,182.93,0.0,13.94,shipped
ECOM00000685,2026-01-24T08:02:39.098536,42c1a7a7-372b-491a-b837-641f638559c3,web,54.05,9.99,3.36,delivered
ECOM00000686,2026-01-23T20:56:39.098536,61d32fac-ecec-4e61-ae12-0c01f8ffff2f,web,128.94,7.99,9.22,cancelled
ECOM00000687,2026-01-23T18:14:39.098536,6baf675e-0547-4a45-a3bb-65e0c0c724a3,web,189.94,7.99,13.87,cancelled
ECOM00000688,2026-01-23T17:00:39.098536,df8cc9fc-0382-4931-9463-2f9278992832,web,156.41,4.99,11.54,placed
ECOM00000689,2026-01-24T06:20:39.098536,c9fd5b7f-a19b-4fa6-95ba-55fada8fff94,web,190.63,0.0,14.53,delivered
ECOM00000690,2026-01-23T22:30:39.098536,e78c071b-c4c5-4988-b9a4-a493ce8aeed3,web,164.02,7.99,11.89,delivered
ECOM00000691,2026-01-24T09:38:39.098536,bcd0251c-a05a-4c5d-858c-9414151ef62d,web,189.47,4.99,14.06,delivered
ECOM00000692,2026-01-24T06:43:39.098536,f2e55b90-f48f-4ac7-99b6-f99d8ad5b4fc,web,134.95,9.99,9.52,placed
ECOM00000693,2026-01-23T20:46:39.098536,abcf151c-3997-4d1d-967c-2b7a6345ef45,web,172.93,7.99,12.57,placed
ECOM00000694,2026-01-24T08:36:39.098536,dc8d211a-f49b-4a42-8bba-b2192ec30739,web,80.76,9.99,5.39,placed
ECOM00000695,2026-01-24T01:42:39.098536,c49968e8-8cb3-42bb-8f74-e967cc510411,web,220.96,7.99,16.23,placed
ECOM00000696,2026-01-24T10:11:39.098536,b0952327-3a6a-400a-8743-590ebc284b97,web,37.95,9.99,2.13,placed
ECOM00000697,2026-01-24T13:34:39.098536,9f8e4553-c838-4cfe-9f73-ce32d9dba1e5,web,125.07,9.99,8.77,placed
ECOM00000698,2026-01-24T15:51:39.098536,b806713e-37ee-42ee-906d-d2723c89563a,web,143.08,0.0,10.9,placed
ECOM00000699,2026-01-24T04:05:39.098536,50c37fea-54c0-47ce-876d-cf1a32258977,web,169.88,9.99,12.19,cancelled
ECOM00000700,2026-01-24T11:57:39.098536,c5aaeb97-5941-4bda-80da-46a979c9cfb2,web,232.15,0.0,17.69,placed
ECOM00000701,2026-01-24T08:43:39.098536,7cf042e2-b019-4cbb-86e3-bf1059188705,web,240.27,4.99,17.93,placed
ECOM00000702,2026-01-23T18:28:39.098536,30e9ce9c-9beb-4f8b-b24a-2397e692a486,web,243.79,7.99,17.97,cancelled
ECOM00000703,2026-01-24T00:39:39.098536,f159bb63-bcfa-46e3-bd1e-0b6309f5e698,web,44.58,9.99,2.64,shipped
ECOM00000704,2026-01-24T07:53:39.098536,83c89055-5a29-4e2e-b912-bfe4878d2dec,web,153.03,9.99,10.9,shipped
ECOM00000705,2026-01-24T02:35:39.098536,16d4db6a-9eef-4e49-a741-b548ec021614,web,41.07,0.0,3.13,placed
ECOM00000706,2026-01-24T09:55:39.098536,d89c1753-ba08-490a-8e06-05ab2cd5617f,web,71.11,4.99,5.04,placed
ECOM00000707,2026-01-24T13:47:39.098536,e5c4f906-06d2-4bb1-b596-865845703919,web,128.95,0.0,9.83,placed
ECOM00000708,2026-01-24T16:22:39.098536,50c37fea-54c0-47ce-876d-cf1a32258977,web,28.77,0.0,2.19,placed
ECOM00000709,2026-01-24T06:00:39.098536,c19954ae-8999-4650-af6a-0ff8a851a4c9,web,149.61,4.99,11.02,placed
ECOM00000710,2026-01-24T20:22:39.098536,7fcbcdbe-8c95-4a7a-8622-521319df1089,web,42.41,7.99,2.62,delivered
ECOM00000711,2026-01-24T17:39:39.098536,fb6c7447-4db1-4c12-91d1-c0d3dc31a4d7,web,189.45,0.0,14.44,shipped
ECOM00000712,2026-01-25T03:23:39.098536,bc4e54c6-abc6-4a69-8190-1ce7782d5052,web,221.25,7.99,16.25,placed
ECOM00000713,2026-01-24T22:40:39.098536,f0cea552-212b-4b60-b7b6-7608338ed24b,web,177.37,7.99,12.91,placed
ECOM00000714,2026-01-25T16:13:39.098536,41b7ada7-1248-4225-a3ff-09b27f36f3ac,web,218.98,9.99,15.93,placed
ECOM00000715,2026-01-25T09:08:39.098536,b6ea5e21-83ee-4dea-b1af-43c36996db12,web,24.04,0.0,1.83,placed
ECOM00000716,2026-01-25T15:28:39.098536,15707d0f-f076-4f1a-b045-0cbe140c454a,web,180.11,7.99,13.12,delivered
ECOM00000717,2026-01-25T04:17:39.098536,ef1aa57c-5fc0-42f2-aafa-5fb465adabef,web,94.59,7.99,6.6,delivered
ECOM00000718,2026-01-25T07:23:39.098536,b0952327-3a6a-400a-8743-590ebc284b97,web,153.51,0.0,11.7,shipped
ECOM00000719,2026-01-25T03:03:39.098536,5b1bd3a2-5082-4cf7-9a8f-8365087c6e4a,web,50.15,0.0,3.82,cancelled
ECOM00000720,2026-01-25T02:02:39.098536,232dfa05-38bb-4246-9c6a-1e1b5d292e28,web,118.53,0.0,9.03,placed
ECOM00000721,2026-01-25T08:43:39.098536,3679adb9-935c-4c7f-b604-2708ead53dda,web,92.93,9.99,6.32,shipped
ECOM00000722,2026-01-24T20:52:39.098536,0a162ab0-f519-409a-9bc2-66b3350f16b9,web,52.73,9.99,3.26,shipped
ECOM00000723,2026-01-25T05:57:39.098536,b5eae820-9821-46ca-9773-dced8c80ee0c,web,147.63,9.99,10.49,delivered
ECOM00000724,2026-01-24T19:57:39.098536,4c2d3e38-8c55-4cf7-a725-2dede43dc07f,web,30.61,0.0,2.33,placed
ECOM00000725,2026-01-24T22:25:39.098536,8ca470c5-0df2-4778-b365-65129908cd1e,web,254.21,0.0,19.37,delivered
ECOM00000726,2026-01-24T20:28:39.098536,38ef8b90-94db-46c3-b90e-3bb547545b3b,web,180.37,7.99,13.14,placed
ECOM00000727,2026-01-25T06:04:39.098536,ecba099e-d5a1-4c7e-b04c-cfa4147855ac,web,29.66,9.99,1.5,placed
ECOM00000728,2026-01-25T09:32:39.098536,7aa989a2-941e-401e-8dda-5e2a2fb4890b,web,180.04,4.99,13.34,placed
ECOM00000729,2026-01-24T17:43:39.098536,00d35478-b6e8-46ea-8775-802752d6b14d,web,96.33,0.0,7.34,placed
ECOM00000730,2026-01-25T15:52:39.098536,482648b7-cefe-41d2-a100-62e6ae7f1410,web,159.91,0.0,12.19,placed
ECOM00000731,2026-01-24T17:19:39.098536,6baf675e-0547-4a45-a3bb-65e0c0c724a3,web,44.5,9.99,2.63,placed
ECOM00000732,2026-01-25T03:55:39.098536,972f4b1d-eba9-428f-b9b2-526ec9a7c13d,web,226.53,4.99,16.88,placed
ECOM00000733,2026-01-25T15:18:39.098536,69b4b290-f645-4467-9083-423dcc3c9eb0,web,242.12,9.99,17.69,shipped
ECOM00000734,2026-01-25T14:26:39.098536,888810b0-561b-471c-98ec-dabdbc78195f,web,232.44,9.99,16.95,placed
ECOM00000735,2026-01-25T07:34:39.098536,5742e2e7-705c-4c8e-9b6a-ae5a6237f721,web,21.14,0.0,1.61,placed
ECOM00000736,2026-01-25T15:35:39.098536,f63d7cc4-ca8f-47f3-8bc7-925753f3ddcc,web,20.25,0.0,1.54,shipped
ECOM00000737,2026-01-24T23:52:39.098536,feca5e4e-3408-4be2-8233-6d455930b551,web,82.26,4.99,5.89,placed
ECOM00000738,2026-01-25T10:39:39.098536,f2e55b90-f48f-4ac7-99b6-f99d8ad5b4fc,web,271.2,9.99,19.91,shipped
ECOM00000739,2026-01-25T08:39:39.098536,f2e55b90-f48f-4ac7-99b6-f99d8ad5b4fc,web,232.2,0.0,17.7,shipped
ECOM00000740,2026-01-24T20:28:39.098536,d909ebd0-23c6-4545-b999-e7504e245720,web,127.45,4.99,9.33,cancelled
ECOM00000741,2026-01-24T17:22:39.098536,5742e2e7-705c-4c8e-9b6a-ae5a6237f721,web,73.48,0.0,5.6,placed
ECOM00000742,2026-01-25T00:25:39.098536,c0ffaa38-6c50-4f33-9fef-b984e99864a4,web,153.15,9.99,10.91,placed
ECOM00000743,2026-01-25T16:00:39.098536,ff1451ca-5bac-4459-bf98-54bb2cbd53bb,web,263.86,4.99,19.73,placed
ECOM00000744,2026-01-25T07:34:39.098536,417eb827-5984-4919-b090-62a880eebd71,web,245.84,0.0,18.74,placed
ECOM00000745,2026-01-25T08:08:39.098536,38ef8b90-94db-46c3-b90e-3bb547545b3b,web,124.4,4.99,9.1,placed
ECOM00000746,2026-01-25T14:25:39.098536,fe45199f-b031-43cc-a3c6-cd858a3ba81d,web,32.54,7.99,1.87,placed
ECOM00000747,2026-01-26T01:24:39.098536,69b4b290-f645-4467-9083-423dcc3c9eb0,web,176.73,7.99,12.86,placed
ECOM00000748,2026-01-25T20:29:39.098536,e78c071b-c4c5-4988-b9a4-a493ce8aeed3,web,35.05,7.99,2.06,placed
ECOM00000749,2026-01-25T23:55:39.098536,f0d50ad4-7750-4e0f-bc7b-79cfbff90813,web,120.73,0.0,9.2,shipped
ECOM00000750,2026-01-26T15:21:39.098536,69b4b290-f645-4467-9083-423dcc3c9eb0,web,267.09,9.99,19.59,delivered
ECOM00000751,2026-01-26T06:57:39.098536,6b730cc3-da06-41e5-bc0d-4f5ba0da481d,web,124.46,7.99,8.88,placed
ECOM00000752,2026-01-26T06:59:39.098536,8c1a2292-935e-476b-b36e-f7c2e8971691,web,187.17,4.99,13.88,placed
ECOM00000753,2026-01-26T05:02:39.098536,232dfa05-38bb-4246-9c6a-1e1b5d292e28,web,188.83,9.99,13.63,cancelled
ECOM00000754,2026-01-26T13:33:39.098536,c9fd5b7f-a19b-4fa6-95ba-55fada8fff94,web,107.45,4.99,7.81,shipped
ECOM00000755,2026-01-25T16:28:39.098536,5dac3d55-2e01-43f0-9482-bc0f8a3c7584,web,257.48,9.99,18.86,shipped
ECOM00000756,2026-01-26T00:58:39.098536,c5aaeb97-5941-4bda-80da-46a979c9cfb2,web,28.41,7.99,1.56,placed
ECOM00000757,2026-01-26T02:35:39.098536,b6ea5e21-83ee-4dea-b1af-43c36996db12,web,250.52,0.0,19.09,placed
ECOM00000758,2026-01-26T15:46:39.098536,f0d50ad4-7750-4e0f-bc7b-79cfbff90813,web,214.52,9.99,15.59,delivered
ECOM00000759,2026-01-26T07:32:39.098536,9ac002b9-2fb5-45f6-94fc-cfdf1b8b472f,web,181.01,9.99,13.03,placed
ECOM00000760,2026-01-26T04:22:39.098536,bf4d1c4d-7584-4d6c-9fcf-4cfa5d865f82,web,180.32,9.99,12.98,delivered
ECOM00000761,2026-01-25T17:39:39.098536,b6ea5e21-83ee-4dea-b1af-43c36996db12,web,274.2,9.99,20.14,shipped
ECOM00000762,2026-01-26T11:00:39.098536,1eb8916f-e09a-4434-9297-fae0e6db9c93,web,34.55,0.0,2.63,delivered
ECOM00000763,2026-01-25T22:11:39.098536,98cd76c4-de09-43a1-b6ce-9b5b564ef459,web,200.88,4.99,14.93,placed
ECOM00000764,2026-01-25T23:56:39.098536,ff315781-9e74-477b-b33d-3c6a928596ac,web,108.13,4.99,7.86,placed
ECOM00000765,2026-01-26T15:15:39.098536,310fdd49-11d2-4aa5-9f50-e1a399e51200,web,152.23,0.0,11.6,delivered
ECOM00000766,2026-01-25T20:50:39.098536,c0ffaa38-6c50-4f33-9fef-b984e99864a4,web,51.22,9.99,3.14,shipped
ECOM00000767,2026-01-26T04:57:39.098536,981b470b-97e2-443b-823b-c7f22e9758ae,web,151.89,7.99,10.97,placed
ECOM00000768,2026-01-26T07:01:39.098536,d901127a-cd80-4da8-98bd-bf845dfa0204,web,60.78,0.0,4.63,delivered
ECOM00000769,2026-01-26T22:11:39.098536,61d32fac-ecec-4e61-ae12-0c01f8ffff2f,web,205.99,7.99,15.09,placed
ECOM00000770,2026-01-27T08:14:39.098536,6b730cc3-da06-41e5-bc0d-4f5ba0da481d,web,232.72,0.0,17.74,placed
ECOM00000771,2026-01-27T07:06:39.098536,4c48a1e9-2b64-4759-916f-f3c692bdc1ab,web,237.06,7.99,17.46,delivered
ECOM00000772,2026-01-26T19:26:39.098536,ee587b12-4fb7-4266-a5db-76cd88a574e3,web,201.77,7.99,14.77,placed
ECOM00000773,2026-01-26T20:27:39.098536,8fd61d36-6e6f-4b4d-9f54-8e5a21194fc6,web,138.66,4.99,10.19,shipped
ECOM00000774,2026-01-26T23:58:39.098536,370a66ab-7f21-4f8f-a42c-61e94a98a1f2,web,76.49,7.99,5.22,shipped
ECOM00000775,2026-01-26T16:56:39.098536,1b364d41-ecd6-4a75-9b1b-f660cc5f25fa,web,99.85,4.99,7.23,delivered
ECOM00000776,2026-01-27T00:22:39.098536,9ac002b9-2fb5-45f6-94fc-cfdf1b8b472f,web,93.78,7.99,6.54,shipped
ECOM00000777,2026-01-26T21:45:39.098536,33fe72f1-fa7d-40af-b2f8-a4ff3faf351d,web,54.59,7.99,3.55,shipped
ECOM00000778,2026-01-27T14:41:39.098536,751cd394-021e-4684-b7c1-c76ceaba880e,web,66.71,0.0,5.08,delivered
ECOM00000779,2026-01-26T20:54:39.098536,6002c3f2-3bba-4808-a88d-79642b1150ee,web,102.9,7.99,7.23,placed
ECOM00000780,2026-01-27T14:10:39.098536,8f66b669-2055-4de0-8eda-f15e8d034d93,web,211.69,7.99,15.52,cancelled
ECOM00000781,2026-01-27T12:57:39.098536,4c2d3e38-8c55-4cf7-a725-2dede43dc07f,web,62.93,0.0,4.8,shipped
ECOM00000782,2026-01-27T05:20:39.098536,a5784765-6c31-4635-902a-230ebe5d6d6d,web,98.5,4.99,7.13,delivered
ECOM00000783,2026-01-26T21:57:39.098536,7b7654d2-d58c-4452-b318-3fed60e11e2e,web,104.34,9.99,7.19,placed
ECOM00000784,2026-01-27T04:42:39.098536,4df7d833-d3f4-4c5e-a846-126f316bdd35,web,134.53,9.99,9.49,placed
ECOM00000785,2026-01-26T18:52:39.098536,de93c243-2941-4de4-bdb3-c4e4f094a6e8,web,44.19,0.0,3.37,placed
ECOM00000786,2026-01-27T12:25:39.098536,14f6d48f-02ac-4ba4-8702-2ddb03edbfcd,web,183.73,7.99,13.39,delivered
ECOM00000787,2026-01-27T03:37:39.098536,f2e55b90-f48f-4ac7-99b6-f99d8ad5b4fc,web,61.18,0.0,4.66,placed
ECOM00000788,2026-01-27T00:21:39.098536,417eb827-5984-4919-b090-62a880eebd71,web,269.85,4.99,20.19,placed
ECOM00000789,2026-01-27T12:02:39.098536,b6e01e7d-80a5-4676-9682-7217bca64c3e,web,266.37,0.0,20.3,placed
ECOM00000790,2026-01-26T17:30:39.098536,5024e0f4-3ab8-41d5-8eda-304871e40fcc,web,54.05,0.0,4.12,placed
ECOM00000791,2026-01-26T21:07:39.098536,3c4c3e07-8c9e-4e58-a4c9-9c6df1c324e7,web,64.36,9.99,4.14,delivered
ECOM00000792,2026-01-27T13:18:39.098536,3b066d3d-d98c-43b1-ae0b-7ff0e55afcff,web,48.54,9.99,2.94,cancelled
ECOM00000793,2026-01-27T15:52:39.098536,c5aaeb97-5941-4bda-80da-46a979c9cfb2,web,179.46,0.0,13.68,cancelled
ECOM00000794,2026-01-26T19:19:39.098536,7f9908b4-f633-4691-8ca6-5ed20fd34ded,web,191.63,7.99,14.0,placed
ECOM00000795,2026-01-26T16:27:39.098536,30e9ce9c-9beb-4f8b-b24a-2397e692a486,web,119.33,4.99,8.71,delivered
ECOM00000796,2026-01-27T07:59:39.098536,5b1bd3a2-5082-4cf7-9a8f-8365087c6e4a,web,85.32,4.99,6.12,placed
ECOM00000797,2026-01-27T02:16:39.098536,6baf675e-0547-4a45-a3bb-65e0c0c724a3,web,68.82,9.99,4.48,placed
ECOM00000798,2026-01-27T07:11:39.098536,7eed74b2-ee31-4346-ac26-83eea8aeead3,web,215.56,9.99,15.67,placed
ECOM00000799,2026-01-26T19:21:39.098536,89acc58d-a6ab-4fb3-b72b-d09463e1343f,web,62.46,9.99,4.0,placed
ECOM00000800,2026-01-27T04:22:39.098536,3679adb9-935c-4c7f-b604-2708ead53dda,web,233.16,4.99,17.39,placed
ECOM00000801,2026-01-27T15:40:39.098536,ede88b6b-6125-44c4-b3e7-8f864e98482d,web,229.9,4.99,17.14,shipped
ECOM00000802,2026-01-27T09:27:39.098536,e78c071b-c4c5-4988-b9a4-a493ce8aeed3,web,102.18,7.99,7.18,placed
ECOM00000803,2026-01-27T07:17:39.098536,18259d04-ecb8-472b-9236-465f686eae07,web,252.41,7.99,18.63,placed
ECOM00000804,2026-01-27T01:23:39.098536,ea975863-cbd7-4a57-9bcc-6dc452d9d617,web,43.78,4.99,2.96,placed
ECOM00000805,2026-01-26T20:00:39.098536,b6bb43c7-2ec5-4b5e-a96c-8cc8a074b6bd,web,122.28,4.99,8.94,delivered
ECOM00000806,2026-01-27T13:18:39.098536,a23e8d9a-f151-40d0-b2dd-867c150b1851,web,36.61,4.99,2.41,placed
ECOM00000807,2026-01-27T10:01:39.098536,6002c3f2-3bba-4808-a88d-79642b1150ee,web,40.68,7.99,2.49,placed
ECOM00000808,2026-01-26T20:31:39.098536,567c0ba3-de43-461e-9729-a07ccb37363e,web,208.65,9.99,15.14,placed
ECOM00000809,2026-01-26T17:14:39.098536,0a162ab0-f519-409a-9bc2-66b3350f16b9,web,122.89,0.0,9.37,placed
ECOM00000810,2026-01-26T21:59:39.098536,41b7ada7-1248-4225-a3ff-09b27f36f3ac,web,254.48,7.99,18.79,shipped
ECOM00000811,2026-01-27T07:00:39.098536,5024e0f4-3ab8-41d5-8eda-304871e40fcc,web,148.32,0.0,11.3,delivered
