order_id,product_id,quantity,unit_price,line_total
ECOM00000630,P0012,2,39.12,78.24
ECOM00000630,P0048,1,35.12,35.12
ECOM00000630,P0084,2,21.98,43.96
ECOM00000630,P0088,3,12.45,37.35
ECOM00000630,P0006,3,23.4,70.2
ECOM00000631,P0041,3,29.62,88.86
ECOM00000632,P0082,1,108.15,108.15
ECOM00000632,P0027,3,20.79,62.37
ECOM00000632,P0016,3,14.95,44.85
ECOM00000632,P0014,3,4.35,13.05
ECOM00000632,P0020,3,13.88,41.64
ECOM00000633,P0054,1,47.88,47.88
ECOM00000633,P0021,1,98.05,98.05
ECOM00000634,P0012,2,25.53,51.06
ECOM00000634,P0049,2,2.69,5.38
ECOM00000634,P0014,2,3.04,6.08
ECOM00000634,P0013,2,34.97,69.94
ECOM00000635,P0020,2,5.68,11.36
ECOM00000635,P0035,2,15.66,31.32
ECOM00000635,P0012,3,4.49,13.47
ECOM00000635,P0018,2,22.68,45.36
ECOM00000636,P0071,3,85.05,255.15
ECOM00000637,P0029,2,35.82,71.64
ECOM00000637,P0063,2,20.3,40.6
ECOM00000637,P0001,1,59.93,59.93
ECOM00000637,P0032,2,45.91,91.82
ECOM00000638,P0098,1,17.45,17.45
ECOM00000638,P0067,1,43.4,43.4
ECOM00000638,P0032,3,65.3,195.9
ECOM00000639,P0064,1,205.96,205.96
ECOM00000640,P0062,2,19.26,38.52
ECOM00000640,P0084,1,14.33,14.33
ECOM00000640,P0061,1,22.77,22.77
ECOM00000640,P0044,3,9.48,28.44
ECOM00000641,P0071,3,14.03,42.09
ECOM00000641,P0069,2,5.09,10.18
ECOM00000641,P0045,1,33.96,33.96
ECOM00000641,P0006,2,8.93,17.86
ECOM00000641,P0005,2,19.01,38.02
ECOM00000642,P0019,2,25.24,50.48
ECOM00000642,P0082,2,40.31,80.62
ECOM00000642,P0066,3,46.75,140.25
ECOM00000643,P0070,1,147.86,147.86
ECOM00000644,P0085,2,63.66,127.32
ECOM00000644,P0047,1,11.46,11.46
ECOM00000644,P0028,1,118.72,118.72
ECOM00000645,P0076,2,26.85,53.7
ECOM00000645,P0014,2,18.02,36.04
ECOM00000645,P0072,3,13.71,41.13
ECOM00000646,P0081,1,41.03,41.03
ECOM00000646,P0015,1,12.17,12.17
ECOM00000646,P0044,1,78.24,78.24
ECOM00000646,P0095,3,18.55,55.65
ECOM00000646,P0062,3,25.79,77.37
ECOM00000647,P0036,1,18.56,18.56
ECOM00000647,P0015,1,9.03,9.03
ECOM00000647,P0016,3,4.21,12.63
ECOM00000647,P0039,1,6.28,6.28
ECOM00000647,P0040,3,3.54,10.62
ECOM00000648,P0067,3,8.44,25.32
ECOM00000648,P0097,3,5.17,15.51
ECOM00000648,P0007,2,12.9,25.8
ECOM00000648,P0032,1,51.17,51.17
ECOM00000649,P0065,2,33.08,66.16
ECOM00000649,P0030,1,71.83,71.83
ECOM00000649,P0069,2,24.45,48.9
ECOM00000649,P0040,1,10.48,10.48
ECOM00000649,P0012,1,82.26,82.26
ECOM00000650,P0014,1,84.64,84.64
ECOM00000650,P0076,1,110.25,110.25
ECOM00000651,P0077,3,8.5,25.5
ECOM00000651,P0030,2,53.48,106.96
ECOM00000652,P0084,1,6.3,6.3
ECOM00000652,P0008,2,33.22,66.44
ECOM00000653,P0045,2,17.49,34.98
ECOM00000653,P0013,1,81.78,81.78
ECOM00000653,P0018,3,43.47,130.41
ECOM00000654,P0040,1,40.33,40.33
ECOM00000654,P0042,3,5.9,17.7
ECOM00000654,P0098,3,2.51,7.53
ECOM00000654,P0064,3,6.22,18.66
ECOM00000655,P0028,3,10.25,30.75
ECOM00000656,P0059,2,77.11,154.22
ECOM00000657,P0062,3,8.23,24.69
ECOM00000657,P0057,3,13.07,39.21
ECOM00000657,P0069,1,111.58,111.58
ECOM00000658,P0034,3,14.33,42.99
ECOM00000658,P0074,2,7.4,14.8
ECOM00000658,P0015,1,34.47,34.47
ECOM00000658,P0055,2,9.47,18.94
ECOM00000658,P0085,1,24.49,24.49
ECOM00000659,P0075,2,7.67,15.34
ECOM00000659,P0080,3,20.87,62.61
ECOM00000660,P0093,3,7.35,22.05
ECOM00000660,P0033,2,6.57,13.14
ECOM00000660,P0088,2,18.91,37.82
ECOM00000661,P0100,3,23.96,71.88
ECOM00000662,P0032,2,15.76,31.52
ECOM00000662,P0048,3,5.65,16.95
ECOM00000662,P0045,2,24.66,49.32
ECOM00000662,P0084,3,23.69,71.07
ECOM00000663,P0055,2,4.05,8.1
ECOM00000663,P0096,2,97.48,194.96
ECOM00000664,P0090,2,33.95,67.9
ECOM00000664,P0002,2,22.04,44.08
ECOM00000664,P0097,2,12.04,24.08
ECOM00000664,P0099,2,12.25,24.5
ECOM00000664,P0032,2,18.65,37.3
ECOM00000665,P0095,2,8.18,16.36
ECOM00000665,P0022,3,19.31,57.93
ECOM00000665,P0028,1,17.85,17.85
ECOM00000665,P0068,1,65.76,65.76
ECOM00000666,P0079,3,26.15,78.45
ECOM00000666,P0097,2,13.83,27.66
ECOM00000666,P0016,3,5.78,17.34
ECOM00000666,P0082,2,27.3,54.6
ECOM00000667,P0095,2,22.44,44.88
ECOM00000667,P0047,1,11.24,11.24
ECOM00000667,P0039,3,31.22,93.66
ECOM00000668,P0086,2,5.91,11.82
ECOM00000668,P0070,3,9.97,29.91
ECOM00000669,P0019,3,35.65,106.95
ECOM00000669,P0055,3,4.9,14.7
ECOM00000669,P0021,1,110.03,110.03
ECOM00000670,P0093,1,22.71,22.71
ECOM00000670,P0085,1,30.04,30.04
ECOM00000671,P0025,1,23.02,23.02
ECOM00000671,P0056,3,3.66,10.98
ECOM00000671,P0059,2,8.44,16.88
ECOM00000671,P0067,2,3.4,6.8
ECOM00000671,P0094,1,12.86,12.86
ECOM00000672,P0006,2,23.04,46.08
ECOM00000672,P0003,1,99.43,99.43
ECOM00000672,P0046,2,54.28,108.56
ECOM00000673,P0090,3,13.89,41.67
ECOM00000673,P0036,1,75.86,75.86
ECOM00000673,P0037,2,22.14,44.28
ECOM00000673,P0015,3,20.02,60.06
ECOM00000674,P0055,2,69.68,139.36
ECOM00000675,P0092,1,200.96,200.96
ECOM00000676,P0061,2,28.68,57.36
ECOM00000676,P0093,1,19.28,19.28
ECOM00000676,P0030,3,13.6,40.8
ECOM00000677,P0083,1,72.8,72.8
ECOM00000677,P0002,3,6.74,20.22
ECOM00000677,P0054,1,12.17,12.17
ECOM00000677,P0047,2,11.35,22.7
ECOM00000677,P0087,3,9.78,29.34
ECOM00000678,P0037,3,10.98,32.94
ECOM00000678,P0061,1,20.48,20.48
ECOM00000678,P0033,2,11.49,22.98
ECOM00000679,P0069,2,55.17,110.34
ECOM00000679,P0019,2,19.41,38.82
ECOM00000679,P0036,1,98.89,98.89
ECOM00000680,P0040,3,3.43,10.29
ECOM00000680,P0072,1,31.3,31.3
ECOM00000680,P0010,1,7.89,7.89
ECOM00000680,P0087,3,1.93,5.79
ECOM00000680,P0044,2,48.1,96.2
ECOM00000681,P0056,2,29.84,59.68
ECOM00000681,P0092,3,2.61,7.83
ECOM00000681,P0075,3,3.34,10.02
ECOM00000681,P0033,2,5.66,11.32
ECOM00000681,P0053,1,45.77,45.77
ECOM00000682,P0070,3,10.12,30.36
ECOM00000682,P0047,3,3.03,9.09
ECOM00000682,P0053,1,27.97,27.97
ECOM00000683,P0013,2,4.75,9.5
ECOM00000683,P0038,1,52.85,52.85
ECOM00000683,P0099,2,15.7,31.4
ECOM00000683,P0002,3,14.7,44.1
ECOM00000683,P0030,3,19.96,59.88
ECOM00000684,P0004,1,13.71,13.71
ECOM00000684,P0005,3,11.9,35.7
ECOM00000684,P0085,3,10.14,30.42
ECOM00000684,P0038,1,103.11,103.11
ECOM00000685,P0098,3,2.55,7.65
ECOM00000685,P0005,3,15.47,46.41
ECOM00000686,P0076,1,43.97,43.97
ECOM00000686,P0038,1,37.77,37.77
ECOM00000686,P0051,3,3.69,11.07
ECOM00000686,P0084,2,8.51,17.02
ECOM00000686,P0026,2,9.55,19.1
ECOM00000687,P0039,1,5.16,5.16
ECOM00000687,P0046,3,2.42,7.26
ECOM00000687,P0086,3,59.17,177.51
ECOM00000688,P0047,1,10.35,10.35
ECOM00000688,P0021,1,56.04,56.04
ECOM00000688,P0042,3,5.2,15.6
ECOM00000688,P0007,2,37.21,74.42
ECOM00000689,P0083,1,64.72,64.72
ECOM00000689,P0067,1,125.91,125.91
ECOM00000690,P0082,2,22.84,45.68
ECOM00000690,P0006,1,21.33,21.33
ECOM00000690,P0023,2,48.51,97.02
ECOM00000691,P0066,1,74.36,74.36
ECOM00000691,P0097,2,12.54,25.08
ECOM00000691,P0077,2,20.27,40.54
ECOM00000691,P0020,3,4.58,13.74
ECOM00000691,P0041,2,17.88,35.76
ECOM00000692,P0004,1,134.95,134.95
ECOM00000693,P0082,3,57.64,172.92
ECOM00000694,P0084,1,37.11,37.11
ECOM00000694,P0031,3,14.55,43.65
ECOM00000695,P0097,3,73.65,220.95
ECOM00000696,P0015,1,5.31,5.31
ECOM00000696,P0067,3,10.88,32.64
ECOM00000697,P0098,2,10.09,20.18
ECOM00000697,P0075,2,5.24,10.48
ECOM00000697,P0009,2,15.46,30.92
ECOM00000697,P0040,2,8.74,17.48
ECOM00000697,P0063,1,46.01,46.01
ECOM00000698,P0014,3,15.03,45.09
ECOM00000698,P0098,2,48.99,97.98
ECOM00000699,P0085,2,42.28,84.56
ECOM00000699,P0097,2,8.6,17.2
ECOM00000699,P0006,1,17.53,17.53
ECOM00000699,P0048,3,16.86,50.58
ECOM00000700,P0051,3,77.38,232.14
ECOM00000701,P0014,2,8.96,17.92
ECOM00000701,P0075,2,23.45,46.9
ECOM00000701,P0004,1,6.5,6.5
ECOM00000701,P0023,2,84.47,168.94
ECOM00000702,P0019,1,117.98,117.98
ECOM00000702,P0064,2,26.57,53.14
ECOM00000702,P0020,2,3.59,7.18
ECOM00000702,P0086,2,32.74,65.48
ECOM00000703,P0035,3,5.68,17.04
ECOM00000703,P0091,1,6.59,6.59
ECOM00000703,P0087,1,20.95,20.95
ECOM00000704,P0021,2,13.01,26.02
ECOM00000704,P0076,2,21.02,42.04
ECOM00000704,P0074,3,7.97,23.91
ECOM00000704,P0006,2,30.54,61.08
ECOM00000705,P0038,3,4.1,12.3
ECOM00000705,P0073,2,3.41,6.82
ECOM00000705,P0060,1,10.18,10.18
ECOM00000705,P0036,3,1.92,5.76
ECOM00000705,P0058,3,2.01,6.03
ECOM00000706,P0067,3,9.31,27.93
ECOM00000706,P0002,2,5.04,10.08
ECOM00000706,P0047,1,6.07,6.07
ECOM00000706,P0076,2,13.51,27.02
ECOM00000707,P0100,1,24.26,24.26
ECOM00000707,P0070,2,52.34,104.68
ECOM00000708,P0015,2,14.38,28.76
ECOM00000709,P0015,1,27.78,27.78
ECOM00000709,P0033,1,57.71,57.71
ECOM00000709,P0085,2,9.38,18.76
ECOM00000709,P0013,2,22.68,45.36
ECOM00000710,P0088,1,20.08,20.08
ECOM00000710,P0086,1,5.96,5.96
ECOM00000710,P0076,3,5.46,16.38
ECOM00000711,P0026,3,11.43,34.29
ECOM00000711,P0051,2,22.34,44.68
ECOM00000711,P0009,3,1.98,5.94
ECOM00000711,P0099,2,52.28,104.56
ECOM00000712,P0066,1,221.25,221.25
ECOM00000713,P0027,1,20.01,20.01
ECOM00000713,P0006,1,49.04,49.04
ECOM00000713,P0080,1,11.31,11.31
ECOM00000713,P0075,1,47.71,47.71
ECOM00000713,P0009,2,24.65,49.3
ECOM00000714,P0020,1,218.98,218.98
ECOM00000715,P0061,3,3.93,11.79
ECOM00000715,P0020,1,12.24,12.24
ECOM00000716,P0024,3,6.43,19.29
ECOM00000716,P0010,2,38.34,76.68
ECOM00000716,P0007,2,42.07,84.14
ECOM00000717,P0023,1,16.26,16.26
ECOM00000717,P0026,2,7.51,15.02
ECOM00000717,P0031,1,63.31,63.31
ECOM00000718,P0032,3,13.43,40.29
ECOM00000718,P0026,3,12.26,36.78
ECOM00000718,P0004,1,15.22,15.22
ECOM00000718,P0033,1,61.22,61.22
ECOM00000719,P0049,3,6.09,18.27
ECOM00000719,P0099,1,6.41,6.41
ECOM00000719,P0015,3,2.31,6.93
ECOM00000719,P0039,1,9.06,9.06
ECOM00000719,P0066,1,9.5,9.5
ECOM00000720,P0008,2,11.01,22.02
ECOM00000720,P0092,1,96.51,96.51
ECOM00000721,P0048,1,25.31,25.31
ECOM00000721,P0007,1,31.23,31.23
ECOM00000721,P0006,3,12.13,36.39
ECOM00000722,P0082,3,1.99,5.97
ECOM00000722,P0050,3,5.54,16.62
ECOM00000722,P0010,3,3.47,10.41
ECOM00000722,P0021,2,4.37,8.74
ECOM00000722,P0058,2,5.49,10.98
ECOM00000723,P0063,3,16.15,48.45
ECOM00000723,P0005,2,24.62,49.24
ECOM00000723,P0083,3,2.12,6.36
ECOM00000723,P0041,2,21.78,43.56
ECOM00000724,P0055,2,4.83,9.66
ECOM00000724,P0043,1,8.95,8.95
ECOM00000724,P0023,3,4.0,12.0
ECOM00000725,P0069,3,5.49,16.47
ECOM00000725,P0019,2,118.87,237.74
ECOM00000726,P0074,1,73.65,73.65
ECOM00000726,P0098,1,26.5,26.5
ECOM00000726,P0069,2,12.93,25.86
ECOM00000726,P0077,1,54.37,54.37
ECOM00000727,P0089,3,4.08,12.24
ECOM00000727,P0087,1,7.69,7.69
ECOM00000727,P0047,2,4.87,9.74
ECOM00000728,P0064,2,23.46,46.92
ECOM00000728,P0022,3,44.37,133.11
ECOM00000729,P0066,1,96.33,96.33
ECOM00000730,P0015,3,4.8,14.4
ECOM00000730,P0003,1,33.13,33.13
ECOM00000730,P0086,2,23.69,47.38
ECOM00000730,P0005,3,21.67,65.01
ECOM00000731,P0064,1,8.75,8.75
ECOM00000731,P0041,2,17.88,35.76
ECOM00000732,P0085,2,9.15,18.3
ECOM00000732,P0062,3,4.3,12.9
ECOM00000732,P0090,2,33.1,66.2
ECOM00000732,P0063,3,43.04,129.12
ECOM00000733,P0052,2,3.4,6.8
ECOM00000733,P0089,1,29.79,29.79
ECOM00000733,P0054,1,205.54,205.54
ECOM00000734,P0007,3,7.94,23.82
ECOM00000734,P0071,3,26.25,78.75
ECOM00000734,P0039,1,31.99,31.99
ECOM00000734,P0037,2,10.14,20.28
ECOM00000734,P0073,2,38.8,77.6
ECOM00000735,P0072,1,9.29,9.29
ECOM00000735,P0045,1,5.04,5.04
ECOM00000735,P0061,2,2.35,4.7
ECOM00000735,P0019,3,0.74,2.22
ECOM00000735,P0039,1,-0.12,-0.12
ECOM00000736,P0031,2,3.54,7.08
ECOM00000736,P0085,2,3.17,6.34
ECOM00000736,P0019,3,1.52,4.56
ECOM00000736,P0060,2,1.14,2.28
ECOM00000737,P0086,3,4.78,14.34
ECOM00000737,P0041,2,9.27,18.54
ECOM00000737,P0076,3,7.03,21.09
ECOM00000737,P0094,1,28.32,28.32
ECOM00000738,P0077,2,39.49,78.98
ECOM00000738,P0011,2,38.95,77.9
ECOM00000738,P0039,3,15.67,47.01
ECOM00000738,P0030,3,7.11,21.33
ECOM00000738,P0087,3,15.32,45.96
ECOM00000739,P0040,3,77.4,232.2
ECOM00000740,P0097,2,6.21,12.42
ECOM00000740,P0057,2,14.87,29.74
ECOM00000740,P0094,3,6.95,20.85
ECOM00000740,P0092,1,16.43,16.43
ECOM00000740,P0081,2,24.01,48.02
ECOM00000741,P0010,1,20.56,20.56
ECOM00000741,P0055,2,8.86,17.72
ECOM00000741,P0083,3,4.53,13.59
ECOM00000741,P0014,3,7.21,21.63
ECOM00000742,P0053,1,50.1,50.1
ECOM00000742,P0094,1,103.05,103.05
ECOM00000743,P0048,1,28.29,28.29
ECOM00000743,P0034,2,11.69,23.38
ECOM00000743,P0006,3,70.73,212.19
ECOM00000744,P0091,1,44.1,44.1
ECOM00000744,P0015,2,100.87,201.74
ECOM00000745,P0041,2,11.16,22.32
ECOM00000745,P0009,1,20.32,20.32
ECOM00000745,P0046,2,40.88,81.76
ECOM00000746,P0091,3,10.85,32.55
ECOM00000747,P0092,3,26.45,79.35
ECOM00000747,P0077,1,33.42,33.42
ECOM00000747,P0013,3,3.67,11.01
ECOM00000747,P0100,2,26.46,52.92
ECOM00000748,P0095,2,7.35,14.7
ECOM00000748,P0037,2,4.42,8.84
ECOM00000748,P0058,1,5.34,5.34
ECOM00000748,P0066,2,2.5,5.0
ECOM00000748,P0035,1,1.16,1.16
ECOM00000749,P0052,3,15.12,45.36
ECOM00000749,P0036,3,6.16,18.48
ECOM00000749,P0024,1,56.89,56.89
ECOM00000750,P0054,2,22.7,45.4
ECOM00000750,P0069,2,36.9,73.8
ECOM00000750,P0047,2,73.94,147.88
ECOM00000751,P0092,3,41.49,124.47
ECOM00000752,P0089,3,8.7,26.1
ECOM00000752,P0028,1,15.93,15.93
ECOM00000752,P0014,2,72.56,145.12
ECOM00000753,P0061,2,6.07,12.14
ECOM00000753,P0047,1,176.7,176.7
ECOM00000754,P0078,2,8.42,16.84
ECOM00000754,P0050,1,90.61,90.61
ECOM00000755,P0075,2,36.8,73.6
ECOM00000755,P0063,2,37.15,74.3
ECOM00000755,P0008,1,109.59,109.59
ECOM00000756,P0036,2,4.09,8.18
ECOM00000756,P0048,2,3.25,6.5
ECOM00000756,P0010,2,2.66,5.32
ECOM00000756,P0066,1,4.58,4.58
ECOM00000756,P0033,1,3.82,3.82
ECOM00000757,P0048,3,83.51,250.53
ECOM00000758,P0007,1,80.55,80.55
ECOM00000758,P0064,2,30.11,60.22
ECOM00000758,P0035,3,3.45,10.35
ECOM00000758,P0054,3,9.89,29.67
ECOM00000758,P0037,3,11.24,33.72
ECOM00000759,P0072,1,181.01,181.01
ECOM00000760,P0026,1,49.36,49.36
ECOM00000760,P0100,3,43.65,130.95
ECOM00000761,P0096,2,39.42,78.84
ECOM00000761,P0099,2,97.68,195.36
ECOM00000762,P0076,3,3.59,10.77
ECOM00000762,P0055,2,2.53,5.06
ECOM00000762,P0021,2,9.35,18.7
ECOM00000763,P0094,2,38.77,77.54
ECOM00000763,P0067,2,11.66,23.32
ECOM00000763,P0036,3,33.34,100.02
ECOM00000764,P0041,2,54.06,108.12
ECOM00000765,P0006,1,37.09,37.09
ECOM00000765,P0038,3,6.13,18.39
ECOM00000765,P0043,3,32.25,96.75
ECOM00000766,P0082,1,7.63,7.63
ECOM00000766,P0066,1,43.59,43.59
ECOM00000767,P0019,1,36.71,36.71
ECOM00000767,P0098,3,10.91,32.73
ECOM00000767,P0079,2,41.23,82.46
ECOM00000768,P0093,1,20.75,20.75
ECOM00000768,P0051,1,7.56,7.56
ECOM00000768,P0099,2,16.23,32.46
ECOM00000769,P0071,2,44.05,88.1
ECOM00000769,P0087,1,12.76,12.76
ECOM00000769,P0006,2,18.34,36.68
ECOM00000769,P0095,1,8.01,8.01
ECOM00000769,P0072,1,60.42,60.42
ECOM00000770,P0047,1,61.0,61.0
ECOM00000770,P0027,3,57.24,171.72
ECOM00000771,P0058,1,237.06,237.06
ECOM00000772,P0084,3,6.26,18.78
ECOM00000772,P0058,2,15.85,31.7
ECOM00000772,P0022,2,12.65,25.3
ECOM00000772,P0093,3,42.0,126.0
ECOM00000773,P0062,1,17.06,17.06
ECOM00000773,P0019,3,11.65,34.95
ECOM00000773,P0016,3,4.27,12.81
ECOM00000773,P0077,2,36.92,73.84
ECOM00000774,P0025,1,36.99,36.99
ECOM00000774,P0045,1,7.69,7.69
ECOM00000774,P0057,2,3.54,7.08
ECOM00000774,P0032,2,5.03,10.06
ECOM00000774,P0024,1,14.66,14.66
ECOM00000775,P0010,2,8.79,17.58
ECOM00000775,P0054,1,16.22,16.22
ECOM00000775,P0098,2,33.03,66.06
ECOM00000776,P0052,1,43.41,43.41
ECOM00000776,P0035,2,10.04,20.08
ECOM00000776,P0007,3,10.1,30.3
ECOM00000777,P0014,2,3.19,6.38
ECOM00000777,P0019,3,16.07,48.21
ECOM00000778,P0048,1,9.18,9.18
ECOM00000778,P0006,3,19.18,57.54
ECOM00000779,P0022,1,102.9,102.9
ECOM00000780,P0092,1,96.03,96.03
ECOM00000780,P0007,2,57.83,115.66
ECOM00000781,P0092,2,11.07,22.14
ECOM00000781,P0001,3,1.99,5.97
ECOM00000781,P0068,2,5.19,10.38
ECOM00000781,P0051,3,8.14,24.42
ECOM00000782,P0080,1,98.5,98.5
ECOM00000783,P0018,2,11.28,22.56
ECOM00000783,P0028,1,29.3,29.3
ECOM00000783,P0077,1,52.48,52.48
ECOM00000784,P0012,3,5.1,15.3
ECOM00000784,P0031,3,39.74,119.22
ECOM00000785,P0094,2,9.43,18.86
ECOM00000785,P0030,3,2.93,8.79
ECOM00000785,P0082,3,5.52,16.56
ECOM00000786,P0006,1,25.8,25.8
ECOM00000786,P0036,2,36.28,72.56
ECOM00000786,P0023,1,85.37,85.37
ECOM00000787,P0074,3,4.23,12.69
ECOM00000787,P0009,2,11.87,23.74
ECOM00000787,P0003,1,9.86,9.86
ECOM00000787,P0010,2,7.45,14.9
ECOM00000788,P0061,3,89.95,269.85
ECOM00000789,P0022,3,6.74,20.22
ECOM00000789,P0001,3,8.81,26.43
ECOM00000789,P0040,1,219.72,219.72
ECOM00000790,P0045,1,20.71,20.71
ECOM00000790,P0093,1,15.03,15.03
ECOM00000790,P0092,1,6.62,6.62
ECOM00000790,P0066,1,11.69,11.69
ECOM00000791,P0023,2,15.42,30.84
ECOM00000791,P0047,2,7.79,15.58
ECOM00000791,P0019,1,7.53,7.53
ECOM00000791,P0080,1,10.4,10.4
ECOM00000792,P0080,2,7.48,14.96
ECOM00000792,P0065,3,5.05,15.15
ECOM00000792,P0095,3,6.14,18.42
ECOM00000793,P0004,2,5.24,10.48
ECOM00000793,P0059,3,16.72,50.16
ECOM00000793,P0066,2,59.41,118.82
ECOM00000794,P0096,1,36.31,36.31
ECOM00000794,P0063,3,3.76,11.28
ECOM00000794,P0048,3,20.49,61.47
ECOM00000794,P0078,3,27.52,82.56
ECOM00000795,P0016,1,28.71,28.71
ECOM00000795,P0024,1,13.26,13.26
ECOM00000795,P0067,3,25.79,77.37
ECOM00000796,P0051,2,7.18,14.36
ECOM00000796,P0061,1,23.37,23.37
ECOM00000796,P0098,1,47.59,47.59
ECOM00000797,P0072,2,5.04,10.08
ECOM00000797,P0026,1,26.78,26.78
ECOM00000797,P0042,2,6.68,13.36
ECOM00000797,P0039,2,2.51,5.02
ECOM00000797,P0037,2,6.79,13.58
ECOM00000798,P0062,2,52.88,105.76
ECOM00000798,P0035,1,15.19,15.19
ECOM00000798,P0057,1,21.65,21.65
ECOM00000798,P0091,3,6.86,20.58
ECOM00000798,P0084,2,26.19,52.38
ECOM00000799,P0076,2,4.6,9.2
ECOM00000799,P0011,2,11.16,22.32
ECOM00000799,P0050,2,5.66,11.32
ECOM00000799,P0056,3,3.16,9.48
ECOM00000799,P0008,1,10.15,10.15
ECOM00000800,P0043,2,9.27,18.54
ECOM00000800,P0057,3,3.25,9.75
ECOM00000800,P0014,2,4.45,8.9
ECOM00000800,P0038,3,13.88,41.64
ECOM00000800,P0029,2,77.17,154.34
ECOM00000801,P0035,3,35.2,105.6
ECOM00000801,P0094,1,23.53,23.53
ECOM00000801,P0025,1,100.78,100.78
ECOM00000802,P0066,2,51.09,102.18
ECOM00000803,P0026,2,53.3,106.6
ECOM00000803,P0024,2,72.91,145.82
ECOM00000804,P0007,2,9.96,19.92
ECOM00000804,P0084,1,11.31,11.31
ECOM00000804,P0016,3,1.69,5.07
ECOM00000804,P0037,3,2.5,7.5
ECOM00000805,P0043,3,40.76,122.28
ECOM00000806,P0043,2,8.65,17.3
ECOM00000806,P0011,3,2.5,7.5
ECOM00000806,P0066,3,1.8,5.4
ECOM00000806,P0055,2,3.21,6.42
ECOM00000807,P0041,1,40.68,40.68
ECOM00000808,P0065,2,4.81,9.62
ECOM00000808,P0005,1,80.14,80.14
ECOM00000808,P0071,3,2.05,6.15
ECOM00000808,P0008,2,2.75,5.5
ECOM00000808,P0074,2,53.62,107.24
ECOM00000809,P0082,2,12.69,25.38
ECOM00000809,P0059,2,6.02,12.04
ECOM00000809,P0025,1,85.48,85.48
ECOM00000810,P0005,3,84.83,254.49
ECOM00000811,P0040,2,27.09,54.18
ECOM00000811,P0058,2,8.55,17.1
ECOM00000811,P0053,2,17.55,35.1
ECOM00000811,P0060,3,13.97,41.91
ECOM00000812,P0041,3,2.79,8.37
ECOM00000812,P0071,3,3.24,9.72
ECOM00000812,P0097,2,6.26,12.52
ECOM00000812,P0008,3,15.51,46.53
ECOM00000813,P0021,2,23.52,47.04
ECOM00000813,P0093,3,38.85,116.55
ECOM00000814,P0080,3,3.19,9.57
ECOM00000814,P0098,1,145.74,145.74
ECOM00000815,P0095,1,15.93,15.93
ECOM00000815,P0075,1,68.1,68.1
ECOM00000815,P0085,1,136.18,136.18
ECOM00000816,P0036,2,10.2,20.4
ECOM00000816,P0040,2,6.49,12.98
ECOM00000816,P0051,1,8.07,8.07
ECOM00000816,P0021,1,11.39,11.39
ECOM00000817,P0036,2,17.92,35.84
ECOM00000817,P0027,2,3.99,7.98
ECOM00000817,P0004,1,157.77,157.77
ECOM00000818,P0042,2,38.55,77.1
ECOM00000819,P0033,2,11.8,23.6
ECOM00000819,P0012,3,30.9,92.7
ECOM00000820,P0018,2,8.45,16.9
ECOM00000820,P0066,2,6.01,12.02
ECOM00000820,P0056,2,27.64,55.28
ECOM00000821,P0050,1,86.63,86.63
ECOM00000821,P0100,3,42.15,126.45
ECOM00000822,P0085,2,95.39,190.78
ECOM00000823,P0091,1,80.8,80.8
ECOM00000823,P0065,1,84.75,84.75
ECOM00000823,P0005,2,15.26,30.52
ECOM00000823,P0056,1,54.81,54.81
ECOM00000824,P0030,2,24.63,49.26
ECOM00000824,P0088,2,24.5,49.0
ECOM00000824,P0087,3,16.53,49.59
ECOM00000824,P0081,2,27.49,54.98
ECOM00000825,P0069,3,2.05,6.15
ECOM00000825,P0092,1,21.36,21.36
ECOM00000825,P0014,2,13.49,26.98
ECOM00000826,P0046,3,7.88,23.64
ECOM00000826,P0015,2,6.64,13.28
ECOM00000826,P0099,2,107.42,214.84
ECOM00000827,P0069,1,10.4,10.4
ECOM00000827,P0053,2,31.65,63.3
ECOM00000827,P0096,2,11.28,22.56
ECOM00000827,P0087,3,16.11,48.33
ECOM00000828,P0072,1,16.01,16.01
ECOM00000828,P0028,1,63.74,63.74
ECOM00000828,P0075,1,17.88,17.88
ECOM00000828,P0090,3,9.85,29.55
ECOM00000828,P0039,2,18.44,36.88
ECOM00000829,P0100,2,5.17,10.34
ECOM00000829,P0085,2,51.58,103.16
ECOM00000830,P0053,2,5.88,11.76
ECOM00000830,P0022,2,3.04,6.08
ECOM00000830,P0087,3,4.41,13.23
ECOM00000831,P0043,2,15.24,30.48
ECOM00000832,P0010,1,58.97,58.97
ECOM00000832,P0011,1,161.84,161.84
ECOM00000833,P0024,1,10.96,10.96
ECOM00000833,P0063,1,31.49,31.49
ECOM00000833,P0001,1,10.61,10.61
ECOM00000833,P0055,1,26.81,26.81
ECOM00000834,P0027,1,75.76,75.76
ECOM00000834,P0050,3,17.05,51.15
ECOM00000834,P0081,1,34.9,34.9
ECOM00000834,P0082,2,14.79,29.58
ECOM00000834,P0010,2,36.21,72.42
ECOM00000835,P0086,3,6.3,18.9
ECOM00000835,P0022,3,65.75,197.25
ECOM00000836,P0084,2,26.12,52.24
ECOM00000836,P0038,2,80.9,161.8
ECOM00000837,P0034,3,33.17,99.51
ECOM00000837,P0044,2,25.48,50.96
ECOM00000837,P0087,1,16.98,16.98
ECOM00000837,P0073,2,19.83,39.66
ECOM00000838,P0059,2,21.55,43.1
ECOM00000838,P0035,2,20.64,41.28
